id;customer;createdAt;totalAmount;status;salesChannel
MOCK_ORD_12138;CUST_2959;07/10/2024 21:09;96,6;CONCLUDED;App Proprio
MOCK_ORD_12139;CUST_3058;13/03/2025 14:11;271,41;CANCELED;Telefone
MOCK_ORD_12140;CUST_7434;28/01/2024 10:04;322,54;DISPATCHED;Website
MOCK_ORD_12141;CUST_3414;10/06/2024 04:38;89,62;DISPATCHED;Telefone
MOCK_ORD_12142;CUST_4606;17/02/2025 16:48;249,04;DISPATCHED;WhatsApp
MOCK_ORD_12143;CUST_8767;12/01/2024 07:40;261,93;DISPATCHED;Website
MOCK_ORD_12144;CUST_3207;14/09/2024 09:27;185,05;CONCLUDED;Telefone
MOCK_ORD_12145;CUST_5481;08/09/2024 21:53;176,35;CONCLUDED;WhatsApp
MOCK_ORD_12146;CUST_1320;04/01/2024 12:21;270,75;CONCLUDED;WhatsApp
MOCK_ORD_12147;CUST_5527;25/01/2024 07:54;57,15;CONCLUDED;Website
MOCK_ORD_12148;CUST_5419;07/03/2024 19:16;180,86;CANCELED;Telefone
MOCK_ORD_12149;CUST_2682;23/05/2025 22:34;114,48;CONCLUDED;Telefone
MOCK_ORD_12150;CUST_4199;14/09/2024 07:50;65,27;CONCLUDED;iFood
MOCK_ORD_12151;CUST_4337;04/05/2025 08:43;95,82;CONCLUDED;App Proprio
MOCK_ORD_12152;CUST_7582;04/08/2025 14:01;51,39;CONCLUDED;Website
MOCK_ORD_12153;CUST_4917;22/02/2025 23:56;269,75;CONCLUDED;iFood
MOCK_ORD_12154;CUST_6856;27/10/2024 14:53;200,75;CONCLUDED;WhatsApp
MOCK_ORD_12155;CUST_8091;03/05/2025 14:22;268,38;CONCLUDED;Website
MOCK_ORD_12156;CUST_3999;04/01/2025 02:54;236,22;CONCLUDED;Website
MOCK_ORD_12157;CUST_3076;23/02/2024 20:44;124,08;CONCLUDED;WhatsApp
MOCK_ORD_12158;CUST_5828;03/06/2024 00:43;64,83;CONCLUDED;Telefone
MOCK_ORD_12159;CUST_7519;14/01/2025 22:23;277,93;CONCLUDED;App Proprio
MOCK_ORD_12160;CUST_6333;18/04/2024 04:15;321,36;DISPATCHED;Telefone
MOCK_ORD_12161;CUST_5878;28/01/2024 05:53;68,12;CONCLUDED;iFood
MOCK_ORD_12162;CUST_7257;26/01/2025 10:34;348,06;DISPATCHED;iFood
MOCK_ORD_12163;CUST_1504;08/10/2024 00:33;204,33;CONCLUDED;Website
MOCK_ORD_12164;CUST_1047;03/04/2025 10:28;130,25;CONCLUDED;Website
MOCK_ORD_12165;CUST_1623;03/07/2024 12:50;269,98;CONCLUDED;App Proprio
MOCK_ORD_12166;CUST_2800;17/02/2024 00:36;158,23;CONCLUDED;Telefone
MOCK_ORD_12167;CUST_2496;07/03/2024 16:03;234,12;CANCELED;WhatsApp
MOCK_ORD_12168;CUST_6296;15/11/2023 13:55;203,36;CONCLUDED;iFood
MOCK_ORD_12169;CUST_8551;20/04/2025 15:18;348,35;CONCLUDED;Website
MOCK_ORD_12170;CUST_8585;06/07/2025 16:15;169,61;CONCLUDED;Website
MOCK_ORD_12171;CUST_7999;03/07/2024 12:46;186,96;CONCLUDED;WhatsApp
MOCK_ORD_12172;CUST_2530;26/02/2025 02:24;32,0;DISPATCHED;App Proprio
MOCK_ORD_12173;CUST_5595;15/09/2025 08:25;177,23;CONCLUDED;App Proprio
MOCK_ORD_12174;CUST_6389;12/11/2024 16:00;128,71;CONCLUDED;WhatsApp
MOCK_ORD_12175;CUST_7949;18/02/2024 07:12;228,56;CONCLUDED;Telefone
MOCK_ORD_12176;CUST_7880;26/11/2023 13:42;335,39;CONCLUDED;Telefone
MOCK_ORD_12177;CUST_8565;11/10/2025 00:50;145,33;CONCLUDED;Website
MOCK_ORD_12178;CUST_8554;01/09/2024 17:21;97,86;CONCLUDED;WhatsApp
MOCK_ORD_12179;CUST_7729;26/09/2024 20:48;24,79;CONCLUDED;Website
MOCK_ORD_12180;CUST_2369;19/03/2025 01:50;62,48;CONCLUDED;App Proprio
MOCK_ORD_12181;CUST_1548;24/04/2024 05:25;194,71;CONCLUDED;Website
MOCK_ORD_12182;CUST_5042;08/03/2024 02:32;85,9;CONCLUDED;iFood
MOCK_ORD_12183;CUST_9038;25/01/2025 05:05;181,39;DISPATCHED;App Proprio
MOCK_ORD_12184;CUST_4704;13/02/2025 13:18;199,21;CONCLUDED;iFood
MOCK_ORD_12185;CUST_2513;26/02/2024 17:25;129,11;CANCELED;App Proprio
MOCK_ORD_12186;CUST_6855;02/12/2024 13:19;46,52;CONCLUDED;Website
MOCK_ORD_12187;CUST_5461;30/07/2024 17:43;232,55;DISPATCHED;Telefone
MOCK_ORD_12188;CUST_3368;02/12/2023 17:29;113,02;CONCLUDED;WhatsApp
MOCK_ORD_12189;CUST_1545;26/05/2025 16:24;189,61;CANCELED;Website
MOCK_ORD_12190;CUST_2369;02/09/2025 19:18;349,75;CONCLUDED;WhatsApp
MOCK_ORD_12191;CUST_3798;15/12/2024 09:23;229,29;CONCLUDED;Website
MOCK_ORD_12192;CUST_3047;01/05/2024 11:03;41,69;CONCLUDED;Website
MOCK_ORD_12193;CUST_9396;01/09/2025 05:07;295,54;CANCELED;Website
MOCK_ORD_12194;CUST_2423;03/11/2023 19:02;74,29;CONCLUDED;Telefone
MOCK_ORD_12195;CUST_4377;19/09/2024 03:51;281,78;CONCLUDED;Website
MOCK_ORD_12196;CUST_4902;29/04/2025 14:19;337,91;CONCLUDED;iFood
MOCK_ORD_12197;CUST_8867;09/06/2024 02:43;172,16;CONCLUDED;Website
MOCK_ORD_12198;CUST_5457;28/07/2024 01:14;347,86;CONCLUDED;iFood
MOCK_ORD_12199;CUST_9749;25/03/2024 18:59;47,45;CONCLUDED;Telefone
MOCK_ORD_12200;CUST_3389;10/05/2024 21:08;174,13;CANCELED;Website
MOCK_ORD_12201;CUST_8529;10/09/2025 04:38;28,02;CONCLUDED;iFood
MOCK_ORD_12202;CUST_5650;25/12/2024 06:33;80,51;CONCLUDED;Website
MOCK_ORD_12203;CUST_6539;20/06/2024 01:40;111,14;CONCLUDED;Website
MOCK_ORD_12204;CUST_5139;25/08/2025 10:49;296,71;CONCLUDED;iFood
MOCK_ORD_12205;CUST_1333;19/01/2025 02:26;309,42;DISPATCHED;WhatsApp
MOCK_ORD_12206;CUST_8611;15/06/2024 03:37;297,52;CONCLUDED;WhatsApp
MOCK_ORD_12207;CUST_4877;19/04/2025 00:46;108,91;CONCLUDED;Website
MOCK_ORD_12208;CUST_5446;17/03/2024 06:10;335,85;CONCLUDED;Telefone
MOCK_ORD_12209;CUST_4371;31/05/2024 03:32;159,22;CONCLUDED;Telefone
MOCK_ORD_12210;CUST_5078;16/09/2024 13:32;28,35;DISPATCHED;App Proprio
MOCK_ORD_12211;CUST_2980;24/01/2024 18:15;197,01;CONCLUDED;Telefone
MOCK_ORD_12212;CUST_6965;19/10/2025 19:12;252,22;CONCLUDED;Telefone
MOCK_ORD_12213;CUST_3493;26/12/2024 16:54;186,06;CONCLUDED;iFood
MOCK_ORD_12214;CUST_5812;21/12/2023 23:01;37,92;CONCLUDED;WhatsApp
MOCK_ORD_12215;CUST_5431;27/06/2024 03:43;30,74;CONCLUDED;App Proprio
MOCK_ORD_12216;CUST_7415;09/09/2024 10:51;77,26;CONCLUDED;WhatsApp
MOCK_ORD_12217;CUST_8238;23/07/2024 21:09;253,16;CANCELED;WhatsApp
MOCK_ORD_12218;CUST_9901;15/03/2024 22:14;211,55;CONCLUDED;Website
MOCK_ORD_12219;CUST_4129;12/09/2025 03:49;342,23;CANCELED;Telefone
MOCK_ORD_12220;CUST_4259;15/09/2024 15:00;312,23;CONCLUDED;WhatsApp
MOCK_ORD_12221;CUST_7357;23/01/2024 11:56;279,11;CANCELED;WhatsApp
MOCK_ORD_12222;CUST_1811;17/07/2024 05:49;87,24;CONCLUDED;App Proprio
MOCK_ORD_12223;CUST_4568;28/06/2025 18:23;71,7;CONCLUDED;Website
MOCK_ORD_12224;CUST_6333;20/01/2024 03:06;61,72;DISPATCHED;iFood
MOCK_ORD_12225;CUST_4302;27/07/2024 16:48;70,72;CONCLUDED;App Proprio
MOCK_ORD_12226;CUST_6296;17/09/2025 02:23;276,65;CONCLUDED;Website
MOCK_ORD_12227;CUST_2480;18/05/2025 04:05;220,66;DISPATCHED;Telefone
MOCK_ORD_12228;CUST_3374;30/08/2025 15:31;72,74;CANCELED;Website
MOCK_ORD_12229;CUST_6133;12/10/2025 06:19;225,35;CONCLUDED;Website
MOCK_ORD_12230;CUST_6156;22/11/2023 19:27;122,65;DISPATCHED;Website
MOCK_ORD_12231;CUST_6821;02/09/2025 05:56;198,69;CONCLUDED;Website
MOCK_ORD_12232;CUST_6011;13/07/2024 23:25;38,28;CONCLUDED;Website
MOCK_ORD_12233;CUST_2988;01/06/2024 00:01;138,74;CONCLUDED;WhatsApp
MOCK_ORD_12234;CUST_7246;08/07/2025 12:09;311,67;CONCLUDED;App Proprio
MOCK_ORD_12235;CUST_5349;12/11/2023 02:31;272,4;CONCLUDED;App Proprio
MOCK_ORD_12236;CUST_5527;07/05/2024 18:28;274,67;CONCLUDED;App Proprio
MOCK_ORD_12237;CUST_7204;19/04/2025 05:38;92,31;DISPATCHED;App Proprio
MOCK_ORD_12238;CUST_7685;29/10/2025 22:41;224,43;DISPATCHED;Telefone
MOCK_ORD_12239;CUST_5079;20/05/2025 14:44;54,49;CONCLUDED;Telefone
MOCK_ORD_12240;CUST_9221;08/04/2024 01:25;304,72;CONCLUDED;App Proprio
MOCK_ORD_12241;CUST_6415;09/03/2025 06:03;349,18;CONCLUDED;App Proprio
MOCK_ORD_12242;CUST_8117;09/06/2024 09:33;187,24;DISPATCHED;Telefone
MOCK_ORD_12243;CUST_8681;04/01/2025 18:36;311,34;CONCLUDED;iFood
MOCK_ORD_12244;CUST_4704;04/02/2024 13:32;337,5;CONCLUDED;Telefone
MOCK_ORD_12245;CUST_9403;18/10/2025 08:12;314,26;CONCLUDED;Telefone
MOCK_ORD_12246;CUST_9105;23/10/2024 23:43;251,35;CANCELED;Telefone
MOCK_ORD_12247;CUST_4546;25/10/2025 07:14;299,78;CONCLUDED;Website
MOCK_ORD_12248;CUST_9620;12/05/2024 18:17;331,2;DISPATCHED;Telefone
MOCK_ORD_12249;CUST_3919;19/10/2025 15:32;48,82;CONCLUDED;iFood
MOCK_ORD_12250;CUST_5078;30/08/2024 08:09;261,49;CONCLUDED;Telefone
MOCK_ORD_12251;CUST_8960;25/06/2025 04:51;144,49;CONCLUDED;WhatsApp
MOCK_ORD_12252;CUST_2999;11/01/2025 16:00;313,06;CONCLUDED;App Proprio
MOCK_ORD_12253;CUST_8298;01/01/2024 22:03;72,06;CONCLUDED;Website
MOCK_ORD_12254;CUST_7158;09/02/2025 23:03;67,73;CONCLUDED;iFood
MOCK_ORD_12255;CUST_3651;24/08/2024 19:46;217,89;CONCLUDED;WhatsApp
MOCK_ORD_12256;CUST_8117;26/10/2024 02:32;80,29;CONCLUDED;Telefone
MOCK_ORD_12257;CUST_1516;02/07/2025 02:36;25,04;CONCLUDED;App Proprio
MOCK_ORD_12258;CUST_9590;28/09/2024 23:09;158,66;DISPATCHED;WhatsApp
MOCK_ORD_12259;CUST_4853;16/09/2024 13:14;246,4;CANCELED;WhatsApp
MOCK_ORD_12260;CUST_4149;13/08/2025 21:59;102,09;CONCLUDED;WhatsApp
MOCK_ORD_12261;CUST_5647;23/04/2025 00:02;39,7;CONCLUDED;Telefone
MOCK_ORD_12262;CUST_7182;21/12/2024 14:34;346,24;CONCLUDED;Telefone
MOCK_ORD_12263;CUST_4259;03/02/2025 10:13;167,69;CANCELED;WhatsApp
MOCK_ORD_12264;CUST_7598;04/01/2025 09:20;129,18;DISPATCHED;App Proprio
MOCK_ORD_12265;CUST_4655;19/05/2024 17:07;22,72;CONCLUDED;App Proprio
MOCK_ORD_12266;CUST_4960;03/09/2025 21:27;51,15;CONCLUDED;App Proprio
MOCK_ORD_12267;CUST_8627;05/10/2025 11:40;336,83;CONCLUDED;App Proprio
MOCK_ORD_12268;CUST_4003;05/12/2023 00:20;177,47;CONCLUDED;Telefone
MOCK_ORD_12269;CUST_6856;12/11/2023 06:02;313,3;DISPATCHED;App Proprio
MOCK_ORD_12270;CUST_7575;06/04/2025 07:55;35,31;CONCLUDED;Telefone
MOCK_ORD_12271;CUST_9221;03/12/2024 11:00;251,28;CONCLUDED;Telefone
MOCK_ORD_12272;CUST_3058;14/10/2025 05:47;278,93;CANCELED;Telefone
MOCK_ORD_12273;CUST_5595;03/09/2024 03:21;193,75;CONCLUDED;App Proprio
MOCK_ORD_12274;CUST_8293;04/06/2025 13:49;50,09;CANCELED;App Proprio
MOCK_ORD_12275;CUST_1252;17/10/2024 05:29;236,1;CONCLUDED;Website
MOCK_ORD_12276;CUST_9105;26/05/2024 11:09;44,24;DISPATCHED;App Proprio
MOCK_ORD_12277;CUST_9221;30/10/2024 15:36;16,93;CONCLUDED;iFood
MOCK_ORD_12278;CUST_6821;24/03/2024 15:28;68,07;DISPATCHED;iFood
MOCK_ORD_12279;CUST_5011;16/01/2024 13:42;197,3;CANCELED;WhatsApp
MOCK_ORD_12280;CUST_7894;28/01/2024 14:59;19,37;DISPATCHED;Website
MOCK_ORD_12281;CUST_3047;27/02/2025 05:11;93,08;CONCLUDED;Website
MOCK_ORD_12282;CUST_7584;30/07/2024 16:18;218,28;CANCELED;Website
MOCK_ORD_12283;CUST_6349;18/10/2024 23:19;49,91;CONCLUDED;iFood
MOCK_ORD_12284;CUST_5305;02/07/2025 17:26;154,04;DISPATCHED;Website
MOCK_ORD_12285;CUST_3871;17/02/2024 15:41;201,97;CONCLUDED;Website
MOCK_ORD_12286;CUST_4045;17/05/2025 11:59;148,75;CONCLUDED;Telefone
MOCK_ORD_12287;CUST_6889;27/03/2024 01:56;327,2;CONCLUDED;WhatsApp
MOCK_ORD_12288;CUST_1638;22/03/2025 04:07;285,66;CANCELED;iFood
MOCK_ORD_12289;CUST_9749;20/06/2025 09:25;59,27;DISPATCHED;Telefone
MOCK_ORD_12290;CUST_7736;21/07/2024 20:12;313,45;DISPATCHED;iFood
MOCK_ORD_12291;CUST_2706;08/08/2024 05:56;236,92;DISPATCHED;App Proprio
MOCK_ORD_12292;CUST_3798;05/12/2024 16:53;145,59;CONCLUDED;WhatsApp
MOCK_ORD_12293;CUST_7022;13/01/2025 23:36;349,97;CONCLUDED;WhatsApp
MOCK_ORD_12294;CUST_7271;24/08/2025 07:22;259,28;CONCLUDED;WhatsApp
MOCK_ORD_12295;CUST_1638;03/03/2025 00:11;22,28;CONCLUDED;App Proprio
MOCK_ORD_12296;CUST_3389;20/02/2025 04:05;112,36;DISPATCHED;Telefone
MOCK_ORD_12297;CUST_5912;25/01/2025 13:03;251,18;CONCLUDED;WhatsApp
MOCK_ORD_12298;CUST_9969;15/07/2024 15:14;203,57;CONCLUDED;Telefone
MOCK_ORD_12299;CUST_9903;27/02/2024 02:21;96,9;CONCLUDED;WhatsApp
MOCK_ORD_12300;CUST_2694;12/12/2023 00:57;281,45;DISPATCHED;WhatsApp
MOCK_ORD_12301;CUST_4729;30/10/2024 08:22;347,24;CANCELED;iFood
MOCK_ORD_12302;CUST_8529;17/07/2024 06:18;89,28;DISPATCHED;iFood
MOCK_ORD_12303;CUST_3974;25/03/2024 11:11;291,38;DISPATCHED;App Proprio
MOCK_ORD_12304;CUST_2800;18/08/2024 16:37;78,22;CANCELED;App Proprio
MOCK_ORD_12305;CUST_8767;14/12/2024 16:14;113,23;CONCLUDED;Website
MOCK_ORD_12306;CUST_5692;02/07/2025 07:00;177,04;DISPATCHED;App Proprio
MOCK_ORD_12307;CUST_2423;22/04/2025 19:24;184,25;CONCLUDED;WhatsApp
MOCK_ORD_12308;CUST_7093;02/05/2024 11:02;339,39;CONCLUDED;App Proprio
MOCK_ORD_12309;CUST_4466;29/12/2023 00:32;112,95;CONCLUDED;App Proprio
MOCK_ORD_12310;CUST_7434;03/02/2025 05:00;18,53;CONCLUDED;WhatsApp
MOCK_ORD_12311;CUST_1098;31/12/2024 11:29;98,66;CANCELED;Telefone
MOCK_ORD_12312;CUST_3471;24/03/2024 14:22;243,22;DISPATCHED;iFood
MOCK_ORD_12313;CUST_4663;07/08/2025 00:49;117,74;CONCLUDED;iFood
MOCK_ORD_12314;CUST_4395;19/09/2025 20:11;275,96;CONCLUDED;Telefone
MOCK_ORD_12315;CUST_3919;17/02/2025 12:19;122,15;DISPATCHED;iFood
MOCK_ORD_12316;CUST_2106;27/08/2024 18:58;131,85;DISPATCHED;Website
MOCK_ORD_12317;CUST_1211;23/08/2024 17:58;234,38;DISPATCHED;iFood
MOCK_ORD_12318;CUST_2490;19/11/2024 17:49;152,79;CANCELED;iFood
MOCK_ORD_12319;CUST_3637;18/01/2024 12:20;286,77;CONCLUDED;Telefone
MOCK_ORD_12320;CUST_9101;28/10/2024 10:27;325,95;DISPATCHED;iFood
MOCK_ORD_12321;CUST_4598;12/07/2024 08:11;70,78;CONCLUDED;App Proprio
MOCK_ORD_12322;CUST_7434;15/10/2024 03:22;127,84;CANCELED;iFood
MOCK_ORD_12323;CUST_4466;24/12/2023 04:14;209,49;CONCLUDED;WhatsApp
MOCK_ORD_12324;CUST_7452;01/06/2024 03:45;42,97;CONCLUDED;App Proprio
MOCK_ORD_12325;CUST_2513;14/07/2024 23:03;126,63;CONCLUDED;iFood
MOCK_ORD_12326;CUST_1638;11/04/2024 09:17;227,27;CANCELED;App Proprio
MOCK_ORD_12327;CUST_8674;04/09/2025 08:12;181,74;CONCLUDED;Telefone
MOCK_ORD_12328;CUST_8516;04/03/2024 05:11;96,17;CONCLUDED;iFood
MOCK_ORD_12329;CUST_4576;27/05/2025 18:14;93,42;CONCLUDED;App Proprio
MOCK_ORD_12330;CUST_1359;28/01/2025 17:46;239,36;CANCELED;iFood
MOCK_ORD_12331;CUST_4337;28/10/2024 05:10;278,0;CONCLUDED;iFood
MOCK_ORD_12332;CUST_4199;05/01/2025 12:15;41,6;CONCLUDED;iFood
MOCK_ORD_12333;CUST_9360;17/04/2025 11:35;133,19;CANCELED;iFood
MOCK_ORD_12334;CUST_4337;01/06/2024 01:26;23,66;CONCLUDED;Website
MOCK_ORD_12335;CUST_8298;15/11/2023 10:12;45,01;CANCELED;App Proprio
MOCK_ORD_12336;CUST_7836;28/06/2024 05:45;344,65;CONCLUDED;WhatsApp
MOCK_ORD_12337;CUST_8025;19/10/2024 23:46;87,29;CONCLUDED;WhatsApp
MOCK_ORD_12338;CUST_8867;08/11/2024 12:07;25,44;CONCLUDED;Website
MOCK_ORD_12339;CUST_5658;09/04/2025 03:07;30,45;CONCLUDED;iFood
MOCK_ORD_12340;CUST_7257;07/09/2024 19:50;211,5;CANCELED;iFood
MOCK_ORD_12341;CUST_4655;03/08/2025 23:57;341,79;CONCLUDED;Telefone
MOCK_ORD_12342;CUST_4686;16/01/2025 13:44;95,25;CONCLUDED;Website
MOCK_ORD_12343;CUST_4387;26/01/2024 03:53;28,37;DISPATCHED;Telefone
MOCK_ORD_12344;CUST_7055;02/02/2025 08:30;43,17;CONCLUDED;WhatsApp
MOCK_ORD_12345;CUST_6252;24/09/2024 04:07;135,78;CONCLUDED;WhatsApp
MOCK_ORD_12346;CUST_2726;06/12/2024 07:58;31,43;CONCLUDED;Website
MOCK_ORD_12347;CUST_6057;05/04/2024 09:05;170,37;CONCLUDED;App Proprio
MOCK_ORD_12348;CUST_2369;25/04/2025 04:50;274,71;CANCELED;WhatsApp
MOCK_ORD_12349;CUST_5207;14/11/2023 11:37;186,5;CANCELED;iFood
MOCK_ORD_12350;CUST_4314;18/06/2024 03:37;221,57;CONCLUDED;Telefone
MOCK_ORD_12351;CUST_8742;24/09/2024 18:16;130,31;CONCLUDED;App Proprio
MOCK_ORD_12352;CUST_6571;23/04/2025 22:14;115,25;DISPATCHED;App Proprio
MOCK_ORD_12353;CUST_7182;26/07/2025 00:03;154,2;CONCLUDED;App Proprio
MOCK_ORD_12354;CUST_8989;05/08/2024 21:42;167,72;CANCELED;Website
MOCK_ORD_12355;CUST_2490;06/02/2024 02:42;267,38;CANCELED;Telefone
MOCK_ORD_12356;CUST_1632;23/02/2025 20:56;57,06;CONCLUDED;Website
MOCK_ORD_12357;CUST_6304;08/07/2025 03:49;244,53;CONCLUDED;Telefone
MOCK_ORD_12358;CUST_7880;06/05/2025 09:21;245,31;DISPATCHED;Telefone
MOCK_ORD_12359;CUST_6900;25/03/2024 20:42;229,83;CANCELED;App Proprio
MOCK_ORD_12360;CUST_1884;14/05/2024 18:45;20,68;CONCLUDED;iFood
MOCK_ORD_12361;CUST_5090;28/12/2023 11:16;269,77;CANCELED;WhatsApp
MOCK_ORD_12362;CUST_4910;22/11/2024 01:07;29,53;DISPATCHED;WhatsApp
MOCK_ORD_12363;CUST_7006;26/06/2024 00:45;213,35;CANCELED;iFood
MOCK_ORD_12364;CUST_3456;10/11/2024 12:20;269,49;CONCLUDED;iFood
MOCK_ORD_12365;CUST_2406;16/06/2025 22:59;19,49;DISPATCHED;WhatsApp
MOCK_ORD_12366;CUST_6969;03/01/2025 02:23;345,34;DISPATCHED;Website
MOCK_ORD_12367;CUST_8307;19/05/2024 04:12;252,4;CONCLUDED;Website
MOCK_ORD_12368;CUST_7340;17/07/2024 19:22;144,11;CONCLUDED;App Proprio
MOCK_ORD_12369;CUST_6415;19/05/2024 11:48;322,7;CONCLUDED;App Proprio
MOCK_ORD_12370;CUST_4568;03/10/2025 15:42;260,76;CONCLUDED;Telefone
MOCK_ORD_12371;CUST_6296;02/05/2024 08:37;49,3;CONCLUDED;WhatsApp
MOCK_ORD_12372;CUST_6257;07/08/2024 18:47;100,25;CONCLUDED;WhatsApp
MOCK_ORD_12373;CUST_2140;28/06/2025 02:05;291,16;CONCLUDED;Telefone
MOCK_ORD_12374;CUST_4053;30/11/2023 17:53;282,82;CANCELED;Website
MOCK_ORD_12375;CUST_7758;11/07/2024 05:18;75,44;CONCLUDED;WhatsApp
MOCK_ORD_12376;CUST_2138;13/01/2024 01:18;167,12;CONCLUDED;iFood
MOCK_ORD_12377;CUST_7093;11/08/2024 23:22;215,2;CONCLUDED;iFood
MOCK_ORD_12378;CUST_2627;14/11/2024 22:39;292,68;CONCLUDED;WhatsApp
MOCK_ORD_12379;CUST_7308;13/07/2025 11:35;254,01;CONCLUDED;Telefone
MOCK_ORD_12380;CUST_2694;27/07/2024 14:37;101,23;CONCLUDED;App Proprio
MOCK_ORD_12381;CUST_3651;04/03/2024 17:08;297,39;CONCLUDED;Telefone
MOCK_ORD_12382;CUST_7519;28/01/2025 00:28;82,96;CANCELED;Website
MOCK_ORD_12383;CUST_8584;31/12/2023 22:50;148,51;CONCLUDED;App Proprio
MOCK_ORD_12384;CUST_5431;21/07/2025 14:07;174,03;CONCLUDED;iFood
MOCK_ORD_12385;CUST_6455;16/08/2025 18:42;328,69;CONCLUDED;WhatsApp
MOCK_ORD_12386;CUST_4959;12/10/2025 23:28;260,57;CANCELED;App Proprio
MOCK_ORD_12387;CUST_4302;14/07/2025 07:16;117,88;CANCELED;WhatsApp
MOCK_ORD_12388;CUST_8125;13/06/2024 22:34;75,89;CONCLUDED;Telefone
MOCK_ORD_12389;CUST_1047;06/06/2024 16:29;147,5;CANCELED;Website
MOCK_ORD_12390;CUST_5706;09/12/2023 05:44;184,47;CONCLUDED;WhatsApp
MOCK_ORD_12391;CUST_8611;13/06/2025 07:03;172,13;CONCLUDED;WhatsApp
MOCK_ORD_12392;CUST_2798;09/06/2024 03:09;135,69;DISPATCHED;Telefone
MOCK_ORD_12393;CUST_8838;05/11/2023 05:15;332,15;CONCLUDED;Website
MOCK_ORD_12394;CUST_4945;09/09/2025 13:47;318,06;CONCLUDED;WhatsApp
MOCK_ORD_12395;CUST_1359;27/12/2023 22:24;113,2;CONCLUDED;Website
MOCK_ORD_12396;CUST_4377;27/07/2024 22:28;114,4;CONCLUDED;WhatsApp
MOCK_ORD_12397;CUST_1442;07/08/2025 12:32;244,08;CONCLUDED;WhatsApp
MOCK_ORD_12398;CUST_4371;19/06/2024 12:20;28,6;CONCLUDED;WhatsApp
MOCK_ORD_12399;CUST_6799;02/12/2023 00:57;253,41;CONCLUDED;WhatsApp
MOCK_ORD_12400;CUST_1333;05/01/2024 06:17;47,87;CONCLUDED;App Proprio
MOCK_ORD_12401;CUST_4045;25/10/2025 18:06;208,7;CONCLUDED;Website
MOCK_ORD_12402;CUST_8658;16/01/2024 21:38;261,41;CONCLUDED;WhatsApp
MOCK_ORD_12403;CUST_9544;10/01/2025 18:54;119,38;CONCLUDED;Website
MOCK_ORD_12404;CUST_4546;06/04/2024 14:36;342,93;CONCLUDED;Website
MOCK_ORD_12405;CUST_2406;16/03/2024 09:04;52,11;CONCLUDED;App Proprio
MOCK_ORD_12406;CUST_4395;09/03/2025 04:42;328,15;CONCLUDED;Telefone
MOCK_ORD_12407;CUST_7620;31/05/2025 19:18;337,18;CONCLUDED;App Proprio
MOCK_ORD_12408;CUST_8565;26/05/2025 07:16;38,69;DISPATCHED;Telefone
MOCK_ORD_12409;CUST_4430;02/08/2025 18:15;74,29;CONCLUDED;iFood
MOCK_ORD_12410;CUST_4837;17/01/2025 01:30;191,2;DISPATCHED;Website
MOCK_ORD_12411;CUST_8628;02/06/2024 16:17;327,44;CONCLUDED;Telefone
MOCK_ORD_12412;CUST_6872;19/02/2024 11:03;249,03;DISPATCHED;iFood
MOCK_ORD_12413;CUST_8824;31/03/2024 09:55;125,24;CONCLUDED;Website
MOCK_ORD_12414;CUST_4853;30/11/2024 05:45;183,99;DISPATCHED;Telefone
MOCK_ORD_12415;CUST_5912;01/08/2025 20:22;345,38;CONCLUDED;Telefone
MOCK_ORD_12416;CUST_6573;24/07/2025 14:44;126,13;CONCLUDED;WhatsApp
MOCK_ORD_12417;CUST_4126;29/11/2023 04:54;279,96;DISPATCHED;WhatsApp
MOCK_ORD_12418;CUST_7729;03/03/2024 18:26;305,43;CONCLUDED;WhatsApp
MOCK_ORD_12419;CUST_8585;07/10/2024 03:50;221,02;CANCELED;Telefone
MOCK_ORD_12420;CUST_1545;26/11/2023 14:44;32,67;DISPATCHED;App Proprio
MOCK_ORD_12421;CUST_4704;10/08/2024 08:57;108,69;CANCELED;WhatsApp
MOCK_ORD_12422;CUST_5079;27/09/2024 03:42;103,13;CONCLUDED;iFood
MOCK_ORD_12423;CUST_9912;21/02/2025 22:47;26,89;CONCLUDED;Telefone
MOCK_ORD_12424;CUST_4837;23/12/2023 02:11;90,94;CONCLUDED;WhatsApp
MOCK_ORD_12425;CUST_2087;15/05/2025 16:49;301,65;CONCLUDED;App Proprio
MOCK_ORD_12426;CUST_1320;16/10/2024 18:11;78,0;DISPATCHED;App Proprio
MOCK_ORD_12427;CUST_3456;17/06/2024 06:27;103,21;CONCLUDED;App Proprio
MOCK_ORD_12428;CUST_3374;14/05/2025 16:14;78,08;CANCELED;Telefone
MOCK_ORD_12429;CUST_7999;05/11/2024 20:55;217,98;CONCLUDED;iFood
MOCK_ORD_12430;CUST_9978;26/07/2025 21:49;144,75;CANCELED;iFood
MOCK_ORD_12431;CUST_5912;05/10/2025 03:58;67,75;DISPATCHED;iFood
MOCK_ORD_12432;CUST_8750;26/06/2024 01:24;123,03;CONCLUDED;iFood
MOCK_ORD_12433;CUST_4838;23/04/2025 02:39;67,42;CONCLUDED;WhatsApp
MOCK_ORD_12434;CUST_4045;20/02/2025 06:08;327,0;CONCLUDED;WhatsApp
MOCK_ORD_12435;CUST_4641;28/08/2024 09:56;291,04;CONCLUDED;Website
MOCK_ORD_12436;CUST_3081;11/10/2025 22:18;209,49;CONCLUDED;Website
